id,name,number,latitude,longitude
7338653551721430851,Shanbally Grotto (Westbound),245571,51.82806,-8.35058
7338653551721707631,Shangort Rd (Church),522351,53.26264,-9.11617
7338653551721707621,Shangort Rd (Cotters Shop),522341,53.26209,-9.11275
7338653551721708441,Shangort Rd (Joyces Supermarket),523161,53.26341,-9.10466
7338653551721820611,Shannon (64 Cronan Gardens),635331,52.70701,-8.86856
7338653551721521961,Shannon (Bothar na Rinne Northbound),336681,52.7083,-8.88184
7338653551721522921,Shannon (Bothar na Rinne Southbound),337641,52.70789,-8.88151
7338653551721522801,Shannon (Fergus Rd Roundabout north),337521,52.70307,-8.89282
7338653551721788501,Shannon (Lidl),603221,52.71131,-8.88147
7338653551721788491,Shannon (Oakwood Arms),603211,52.71282,-8.87245
7338653551721794821,Shannon (Opp 64 Cronan Gardens),609541,52.70701,-8.86856
7338653551721521871,Shannon (Opp Oakwood Arms),336591,52.7129,-8.8713
7338653551721788531,Shannon (Opp Skycourt Shopping Centre),603251,52.71164,-8.88022
7338653551721522981,Shannon (Opp SS John & Paul Church),337701,52.70946,-8.86647
7338653551721521951,Shannon (Opposite Town Hall),336671,52.70574,-8.87723
7338653551721788521,Shannon (R471 At Footbridge),603241,52.70937,-8.88807
7338653551721521991,Shannon (R471 Fergus Roundabout),336711,52.7033,-8.89151
7338653551721788511,Shannon (R471 Opp Footbridge),603231,52.7093,-8.88788
7338653551721521641,Shannon (Smithstown Ind Est),336361,52.71602,-8.87317
7338653551721521941,Shannon (SS John & Paul Church),336661,52.70949,-8.86622
7338653551721522931,Shannon (Town Hall),337651,52.70584,-8.87724
7338653551721794801,Shannon Airport (Arrivals Gate),609521,52.69193,-8.91866
7338653551721540611,Shannon Airport (Departures Gate),355331,52.69232,-8.92181
7338653551721794861,Shannon Airport (Stop B),609581,52.69217,-8.91915
7338653551721791911,Shannon Banks Est (13 Athlunkard Ave),606631,52.68509,-8.60812
7338653551721791931,Shannon Banks Est (33 Riverside Dr),606651,52.68403,-8.61116
7338653551721791941,Shannon Banks Est (Jnct Riverside Dr),606661,52.68431,-8.60872
7338653551721791951,Shannon Banks Est (No 1 Riverwalk),606671,52.68415,-8.60706
7338653551721791921,Shannon Banks Est (Op 45 Riverside Dr),606641,52.68502,-8.61063
7338653551721522391,Shannon Ind Est (Aer Lingus Cargo),337111,52.68986,-8.913
7338653551721522361,Shannon Ind Est (Airport House),337081,52.69718,-8.90205
7338653551721522491,Shannon Ind Est (Aon House),337211,52.70351,-8.90214
7338653551721522231,Shannon Ind Est (Ashford House),336951,52.69959,-8.90274
7338653551721794811,Shannon Ind Est (Element Six),609531,52.7007,-8.90345
7338653551721522411,Shannon Ind Est (Opp Airport House),337131,52.69713,-8.90228
7338653551721522041,Shannon Ind Est (Opp Aon House),336761,52.70335,-8.90193
7338653551721522191,Shannon Ind Est (Opp Element Six),336911,52.70141,-8.90335
7338653551721522571,Shannon Ind Est (Opp GE Money),337291,52.70446,-8.89703
7338653551721522001,Shannon Ind Est (Opp Thormac),336721,52.70499,-8.90026
7338653551721522481,Shannon Ind Est (Opp Universal House),337201,52.6985,-8.90272
7338653551721522501,Shannon Ind Est (Thormac Engineering),337221,52.70504,-8.90026
7338653551721521881,Shannon Industrial Estate (GE Money),336601,52.70442,-8.89702
7338653551721738481,Shanvahara (Church),553201,53.82012,-8.88996
7338653551721727621,Shanvahara (Opp Church),542341,53.82018,-8.89017
7338653551721815311,Shanvas Cross (Eastbound),630031,54.30805,-8.22766
7338653551721745131,Shanvas Cross (Westbound),559851,54.30823,-8.2282
7338653551721470071,Sharman Crawford St (St Als School),284791,51.89564,-8.48116
7338653551721536841,Shaughnessys Cross (eastbound stop),351561,52.69606,-9.34064
7338653551721522731,Shaughnessys Cross (westbound stop),337451,52.69589,-9.34066
7338653551721425961,Sheares Street (Mercy Hospital),240681,51.89828,-8.4806
7338653551721288001,Shee Bridge,102721,53.2833,-6.87825
7338653551721536251,Sheedys Cross (Opp Service Station),350971,52.79442,-9.06073
7338653551721536801,Sheedys Cross (Service Station),351521,52.79454,-9.06095
7338653551721740111,Sheehaun Cross (Advance Pitstop),554831,53.80329,-9.47396
7338653551721705951,Sheehaun Cross (Opp Advance Pitstop),520671,53.80334,-9.4738
7338653551721792131,Shelbourne Rd (Opp Shelbourne Pk),606851,52.67049,-8.64032
7338653551721792121,Shelbourne Rd (St Camillus Hosp),606841,52.66747,-8.64019
7338653551721295391,Shercock (Opp Pharmacy),110111,53.99502,-6.89782
7338653551721292811,Shercock (Pharmacy),107531,53.99493,-6.89781
7338653551721319781,Shilelagh (Opp Pratts),134501,52.75547,-6.534
7338653551721321541,Shilelagh (Pratts),136261,52.75524,-6.53406
7338653551721521361,Shower Cross (eastbound),336081,52.70922,-8.42738
7338653551721520341,Shower Cross (westbound),335061,52.70908,-8.42759
7338653551721816731,Shragh (Opp School),631451,52.70371,-9.49333
7338653551721531231,Shragh (School),345951,52.70374,-9.49372
7338653551721740121,Shrule (Castle Ruin),554841,53.51936,-9.08664
7338653551721705751,Shrule (Cradocks),520471,53.51969,-9.087
7338653551721317621,Silver Tankard,132341,53.68649,-6.76867
7338653551721727631,Sinolane Cross (Eastbound),542351,53.8866,-8.80228
7338653551721738461,Sinolane Cross (Westbound),551381,53.88645,-8.80213
7338653551721709771,Siobhain McKenna Rd (Camillaun Pk),524491,53.27948,-9.07748
7338653551721709761,Siobhain McKenna Rd (Corrib Pk),524481,53.28148,-9.07428
7338653551721710841,Siobhain McKenna Rd (Gaelcarrig Pk),525561,53.27919,-9.07775
7338653551721710851,Siobhain McKenna Rd (Laurel Park),525571,53.28155,-9.07414
7338653551721710781,Siobhain McKenna Rd (Westside Pitches),525501,53.27695,-9.08051
7338653551721337761,Sion Mills (Opp Post Office),152481,54.78431,-7.47164
7338653551721343421,Sion Mills (Recreation Club),158141,54.78578,-7.47234
7338653551721538481,Six Cross Roads (Industrial Park),353201,52.23365,-7.14889
7338653551721538491,Six Cross Roads (Opp Industrial Park),353211,52.23167,-7.145
7338653551721521801,Sixmilebridge (Opp Bill McGregors Pub),336521,52.74117,-8.77557
7338653551721794841,Sixmilebridge (Opp Pound St PO),609561,52.7415,-8.77501
7338653551721428271,Skehard Rd (Park Hill Jctn),242991,51.88697,-8.42658
7338653551721428131,Skehard Road ( Clontarf Estate),242851,51.88905,-8.41653
7338653551721428111,Skehard Road (Ashleigh Rise),242831,51.88772,-8.42258
7338653551721432331,Skehard Road (Ballinure Ave Junc),247051,51.89088,-8.40064
7338653551721432341,Skehard Road (Ballinure Place),247061,51.89062,-8.40821
7338653551721428251,Skehard Road (Clover Lawn),242971,51.88861,-8.4192
7338653551721422451,Skehard Road (Nagle Comm Coll),237171,51.89086,-8.40377
7338653551721428261,Skehard Road (Old Cliffe),242981,51.88713,-8.4245
7338653551721428121,Skehard Road (Opp Clover Lawn),242841,51.88847,-8.42
7338653551721422441,Skehard Road (Opp CSO Office),237161,51.8907,-8.40939
7338653551721428141,Skehard Road (Opp Service Station),242861,51.89034,-8.4125
7338653551721421191,Skehard Road (Opposite Park Hill),235911,51.88705,-8.42654
7338653551721422461,Skehard Road (Rockwood Est),237181,51.89094,-8.39996
7338653551721428241,Skehard Road (Service Station),242961,51.89042,-8.41176
7338653551721400781,Skibbereen (Bridge St Cahalanes),215501,51.54951,-9.26951
7338653551721421361,Skibbereen (Bridge St Opp Cahalanes),236081,51.54953,-9.26972
7338653551721187792,Skibbereen (Bus Depot),2512,51.55293,-9.27013
7338653551721187791,Skibbereen (Bus Depot),2511,51.55293,-9.27013
7338653551721432371,Skibbereen (Community School),247091,51.55031,-9.25675
7338653551721400761,Skibbereen (North St Council Office),215481,51.55349,-9.26288
7338653551721400771,Skibbereen (North St Opp St Patricks Cat,215491,51.55232,-9.26418
7338653551721401011,Skibbereen (Opp Retirement Village),215731,51.5397,-9.27478
7338653551721401021,Skibbereen (Retirement Village),215741,51.53968,-9.27442
7338653551721538151,Skibbereen Road (Grotto),352871,52.25359,-7.13487
7338653551721538131,Skibbereen Road (Jctn Skibbereen Lawn),352851,52.25357,-7.14397
7338653551721538141,Skibbereen Road (Outside Lauradell),352861,52.25336,-7.14079
7338653551721743891,Skreen (Graveyard),558611,54.24363,-8.7026
7338653551721743971,Skreen (Opposite Graveyard),558691,54.24363,-8.70273
7338653551721337651,Slane (Conyngham Arms Hotel),152371,53.70881,-6.54469
7338653551721294411,Slane (The Courtyard),109131,53.70895,-6.54488
7338653551721524311,Sleedagh (Northbound),339031,52.27164,-6.54971
7338653551721524301,Sleedagh (Southbound),339021,52.27139,-6.54959
7338653551721538161,Slievekeale Rd (Presentation Convent),352881,52.25458,-7.12659
7338653551721185332,Sligo (Bus Depot),52,54.27183,-8.48002
7338653551721185331,Sligo (Bus Depot),51,54.27186,-8.48001
7338653551721740361,Sligo (Bus Station),555081,54.2715,-8.48184
7338653551721740362,Sligo (Bus Station),555082,54.2717,-8.48175
7338653551721743701,Sligo (Markievicz Road Bus Shelter),558421,54.27253,-8.47402
7338653551721739611,Sligo (Opp Spar Knappagh Road),554331,54.27139,-8.48229
7338653551721744061,Sligo (Opp University Hosp-The Mall),558781,54.27318,-8.46481
7338653551721744041,Sligo (Opposite Sligo Park Hotel),558761,54.25477,-8.47252
7338653551721737441,Sligo (Sligo Park Hotel),552161,54.25447,-8.47233
7338653551721739591,Sligo (Spar Knappagh Road),554311,54.27139,-8.4823
7338653551721710141,Sligo IT (Ash Lane Bus Stop),524861,54.27621,-8.46023
7338653551721710181,Sligo IT (Op Science Building Canteen),524901,54.27744,-8.45895
7338653551721710151,Sligo IT (Opp Ash Lane Bus Stop),524871,54.27627,-8.46164
7338653551721710161,Sligo IT (Science Building Canteen),524881,54.27769,-8.45915
7338653551721740571,Sligo University Hospital,555291,54.27318,-8.46477
7338653551721324831,Sloans Rd (Tains Village),139551,54.07414,-6.24131
7338653551721294201,Sloans Road (Opp Tains Village),108921,54.0739,-6.24095
7338653551721815271,Sluggarra Cross (Northbound),629991,51.97431,-8.55597
7338653551721815261,Sluggarra Cross (Southbound),629981,51.97409,-8.55559
7338653551721321811,Sluggera Cross (Opp Treacys Restuarant),136531,53.06777,-7.21819
7338653551721317031,Sluggera Cross (Treacys Restuarant),131751,53.06777,-7.21819
7338653551721337411,Smithborough (Esso Garage),152131,54.22101,-7.09928
7338653551721296961,Smithborough (Opp Esso Garage),111681,54.221,-7.09912
7338653551721400361,Snave Bridge (Strand Eastbound),215081,51.73247,-9.4533
7338653551721400331,Snave Bridge (Strand Westbound),215051,51.73244,-9.45358
7338653551721822661,Sneem (Rineys Shop),637381,51.83778,-9.89899
7338653551721538311,Sommerville,353031,52.17188,-7.14051
7338653551721744431,Sooey (Cemetery),559151,54.16006,-8.37759
7338653551721744471,Sooey (Opp Cemetery),559191,54.1602,-8.37773
7338653551721426141,South Douglas Rd (Cross Douglas Road),240861,51.88337,-8.45692
7338653551721426131,South Douglas Rd (Opp Loreto Park),240851,51.88255,-8.45471
7338653551721426371,South Douglas Road (Douglas Comm School),241091,51.87772,-8.44237
7338653551721426241,South Douglas Road (Dunmahon),240961,51.87974,-8.44612
7338653551721426111,South Douglas Road (Glencurrig),240831,51.87997,-8.4472
7338653551721426101,South Douglas Road (Kay Black Florists),240821,51.87967,-8.44594
7338653551721426121,South Douglas Road (Kevin O Leary Gar),240841,51.8819,-8.45318
7338653551721426221,South Douglas Road (Loreto Park),240941,51.88253,-8.45461
7338653551721426091,South Douglas Road (Opp Community Sch),240811,51.8776,-8.44235
7338653551721426941,South Douglas Road (Opp Heatherton),241661,51.88329,-8.45646
7338653551721426381,South Douglas Road (Rathmore Lawn),241101,51.88041,-8.44823
7338653551721426211,South Douglas Road (Skabeg),240931,51.88587,-8.46342
7338653551721426151,South Douglas Road (Sunview Court),240871,51.8855,-8.46259
7338653551721614251,South Main Street (Bishop Lucey Park),428971,51.89727,-8.47697
7338653551721397501,South Mall,212221,51.89683,-8.47107
7338653551721427331,South Mall (Opp Cork Passport Office),242051,51.89739,-8.46861
7338653551721426491,South Mall (VHI House Stop A),241211,51.89685,-8.471
7338653551721426361,South Mall (VHI House Stop B),241081,51.89689,-8.47084
7338653551721426191,South Terrace (Opp Irish Pensions),240911,51.89426,-8.46667
7338653551721428421,Southbury Road (Summerstown Est),243141,51.87787,-8.50222
7338653551721426501,Southern Rd (Opp Owl Printers),241221,51.89223,-8.46564
7338653551721426731,Southern Road (Capwell Rd Junction),241451,51.89071,-8.46362
7338653551721786291,Spa (Opp Oyster Tavern),601011,52.2754,-9.78094
7338653551721520451,Spa (Oyster Tavern),335171,52.27588,-9.78045
7338653551721531371,Spancil Hill Cross (eastbound),346091,52.86961,-8.89956
7338653551721485391,Spancil Hill Cross (westbound),300111,52.86948,-8.89961
7338653551721707591,Spanish Parade (Jurys Hotel),522311,53.27035,-9.054
7338653551721707291,Spanish Parade (Spanish Arch),522011,53.27041,-9.05477
7338653551721520661,Spanish Point (Bellbridge House Hotel),335381,52.83751,-9.4295
7338653551721531121,Spanish Point (Opp Bellbridge House),345841,52.83748,-9.4294
7338653551721515361,Sparrow Bridge (Northbound),330081,52.42884,-6.61423
7338653551721515331,Sparrow Bridge (Southbound),330051,52.42875,-6.61446
7338653551721720181,Spiddal (Cruiscin Lan),534901,53.24409,-9.30631
7338653551721720501,Spiddal (Spiddal House),535221,53.2441,-9.30836
7338653551721343441,Sprucefield (Shopping Centre),158161,54.48724,-6.06596
7338653551721428561,Spur Hill (Fernwood Close),243281,51.87045,-8.50071
7338653551721428661,Spur Hill (Opposite Fernwood Estate),243381,51.87061,-8.50067
7338653551721428551,Spur Hill (Opposite Sandowne),243271,51.87188,-8.4977
7338653551721428671,Spur Hill (Sandowne),243391,51.87207,-8.49768
7338653551721420421,Srelane Cross (Eastbound),235141,51.88257,-8.67826
7338653551721419291,Srelane Cross (Westbound),234011,51.88244,-8.6784
7338653551721740051,St Annes Terrace (Ave Maria Jctn),554771,53.42353,-7.95779
7338653551721474512,St Edwards Sligo,289232,54.28113,-8.4664
7338653551721474511,St Edwards Sligo,289231,54.28113,-8.4664
7338653551721794081,St Itas St (Kings Island Creche),608801,52.67347,-8.62629
7338653551721794141,St Itas St (No 14),608861,52.6731,-8.62595
7338653551721794091,St Itas St (No 2),608811,52.67487,-8.62711
7338653551721794101,St Itas St (No 34),608821,52.67601,-8.62759
7338653551721794131,St Itas St (No 58),608851,52.67481,-8.62705
7338653551721794121,St Itas St (No 82),608841,52.67595,-8.62753
7338653551721711331,St James Rd (Bayview Heights),526051,53.28099,-9.01056
7338653551721711141,St James Rd (HSE Clinic),525861,53.28139,-9.01584
7338653551721711131,St James Rd (Opp Bayview Hgts),525851,53.28095,-9.01076
7338653551721711321,St James Road (Mervue Church),526041,53.28133,-9.0147
7338653551721341261,St Macartans School (Monaghan),155981,54.26363,-6.95901
7338653551721794111,St Marys Pk (At No 122 St Itas St),608831,52.67783,-8.62835
7338653551721431651,St Micheals Drive (City Gate),246371,51.88668,-8.40597
7338653551721431641,St Micheals Drive (Mahon Point SC),246361,51.88727,-8.40014
7338653551721496941,St Nessans National School,311661,52.63146,-8.66819
7338653551721792751,St Nessans Rd ( Meadowvale Junction),607471,52.63155,-8.65924
7338653551721793091,St Nessans Rd (Avonmore Rd Junction),607811,52.63135,-8.6593
7338653551721792781,St Nessans Rd (Crescent SC),607501,52.64176,-8.64812
7338653551721792771,St Nessans Rd (Maypark),607491,52.64008,-8.65154
7338653551721793061,St Nessans Rd (Opp Crescent SC),607781,52.64197,-8.64802
7338653551721793071,St Nessans Rd (Opp Maypark),607791,52.63955,-8.65205
7338653551721793081,St Nessans Rd (Opp University Hospital),607801,52.63548,-8.65529
7338653551721792761,St Nessans Rd (University Hospital),607481,52.63521,-8.65528
7338653551721794661,St Nessans Road (Opp Meadowvale Est),609381,52.63253,-8.65783
7338653551721794611,St Nessans School (Opp St Nessans),609331,52.63132,-8.66772
7338653551721793771,St Patricks Rd (Op St Brigids Church),608491,52.65925,-8.60206
7338653551721793531,St Patricks Rd (St Brigids Church),608251,52.65913,-8.60214
7338653551721685431,St Peters Ave (Mitchell Ave Jctn),500151,53.42362,-7.95789
7338653551721398641,St. Annes Hill (Matanatha B&B),213361,51.92748,-8.59946
7338653551721398731,St. Annes Hill (Opp Primrose Hill),213451,51.9266,-8.60302
7338653551721398741,St. Annes Hill (Opp Riverview),213461,51.9282,-8.597
7338653551721398651,St. Annes Hill (Primrose Hill),213371,51.92656,-8.60271
7338653551721398631,St. Annes Hill (Riverview Estate),213351,51.92832,-8.59629
7338653551721398621,St. Annes Hill (Willison Park),213341,51.92934,-8.59221
7338653551721398771,St. Annes Rd (Blarney School),213491,51.93417,-8.57184
7338653551721398761,St. Annes Rd (Opp Glenmaroon Hse),213481,51.93094,-8.58645
7338653551721398751,St. Annes Rd (Opp Willison Park),213471,51.92966,-8.59154
7338653551721398611,St. Annes Road (Pauls Cross),213331,51.9308,-8.5867
7338653551721311541,St. Finians Park,126261,53.70863,-6.36813
7338653551721736271,St. John's N.S. (Sligo),550991,54.27411,-8.47996
7338653551721736272,St. John's N.S. (Sligo),550992,54.27411,-8.47996
7338653551721326621,St. Johnston (Opp Post Office),141341,54.93469,-7.46101
7338653551721326571,St. Johnston (Post Office),141291,54.93469,-7.46109
7338653551721428771,St. Patrick St (Brown Thomas B),243491,51.89954,-8.47074
7338653551722184419,St. Patrick St (Drawbridge St Jctn),241991,51.89973,-8.4708
7338653551721426481,St. Patrick Street (Brown Thomas A),241201,51.89917,-8.4711
7338653551721427001,St. Patrick Street (Marks and Spencer),241721,51.89962,-8.47068
7338653551721426751,St. Patrick Street (Michel Jewellers),241471,51.89964,-8.47083
7338653551721425781,St. Patrick Street (Princes Street Junct,240501,51.89826,-8.47361
7338653551721425451,St. Patrick Street (Savoy Complex),240171,51.89921,-8.47115
7338653551721425771,St. Patrick Street Debenhams,240491,51.89928,-8.47088
7338653551721793551,Sth Claughan Rd (No 25),608271,52.66135,-8.60833
